Year,Month,Average_Temperature,Dataset,Global_Temp,Region
2016,Jul,24.46005487546679,merra2,14.779528405226538,WA
2017,Jul,26.73532674535271,era5,14.723364383561645,WA
2017,Jul,27.226761866725006,merra2,14.695678066599951,WA
2018,Jul,26.78824273290537,era5,14.644046575342466,WA
2018,Jul,28.245569715832364,merra2,14.600690780154968,WA
2019,Jul,23.476604113867214,era5,14.77923287671233,WA
2019,Jul,25.05190629201323,merra2,14.762257884464791,WA
2020,Jul,24.42122866295401,era5,14.805363387978142,WA
2020,Jul,25.70042359891972,merra2,14.728122034238678,WA
2021,Jul,27.79968486583773,era5,14.654183561643835,WA
2021,Jul,29.563621430506235,merra2,14.618975756365025,WA
2022,Jul,26.68763873721887,era5,14.680142465753425,WA
2022,Jul,28.212109811838857,merra2,14.66191496125773,WA
1980,Aug,21.591666042411266,era5,14.081005464480874,WA
1980,Aug,23.017408620002506,merra2,14.299730957355443,WA
1981,Aug,26.410239150033433,era5,14.117616438356166,WA
1981,Aug,28.597887188293367,merra2,14.296990028690264,WA
1982,Aug,23.265143638201433,era5,13.919350684931507,WA
1982,Aug,25.377513582905653,merra2,14.010672395662342,WA
1983,Aug,23.996059999505498,era5,14.112216438356164,WA
1983,Aug,25.69013816619989,merra2,14.225020841353022,WA
1984,Aug,24.008841194995917,era5,13.896994535519125,WA
1984,Aug,25.15406276808706,merra2,14.043596247128804,WA
1985,Aug,22.67504578178467,era5,13.860912328767125,WA
1985,Aug,24.51010701186108,merra2,13.983983169934186,WA
1986,Aug,26.87929359143359,era5,13.948087671232877,WA
1986,Aug,28.834114950394024,merra2,14.070703745238596,WA
1987,Aug,23.80709838169745,era5,14.103098630136987,WA
1987,Aug,25.690693769924287,merra2,14.201963471373444,WA
1988,Aug,24.25823928638292,era5,14.130606557377048,WA
1988,Aug,25.858545230739065,merra2,14.293686397951754,WA
1989,Aug,22.057958716695527,era5,14.015531506849316,WA
1989,Aug,23.499092168526385,merra2,14.15040022877588,WA
1990,Aug,24.318817214440468,era5,14.248380821917808,WA
1990,Aug,26.321728638027746,merra2,14.3480086891158,WA
1991,Aug,24.450413767875848,era5,14.192295890410959,WA
1991,Aug,25.991646338183298,merra2,14.31000400396978,WA
1992,Aug,24.586015904814104,era5,13.954756830601092,WA
1992,Aug,26.64986591858614,merra2,14.070189518651206,WA
1993,Aug,22.465880078020614,era5,14.004506849315069,WA
1993,Aug,24.123707676966127,merra2,14.098399911422591,WA
1994,Aug,24.64548225508401,era5,14.04268493150685,WA
1994,Aug,26.14695746344255,merra2,14.162099696352785,WA
1995,Aug,21.204363368070823,era5,14.216372602739725,WA
1995,Aug,22.641486727544255,merra2,14.332907046434332,WA
1996,Aug,24.705586411129172,era5,14.084756830601092,WA
1996,Aug,26.582749522680732,merra2,14.175889901210118,WA
1997,Aug,24.983118427031552,era5,14.211783561643836,WA
1997,Aug,26.377258051320464,merra2,14.311172158284473,WA
1998,Aug,25.932858991781593,era5,14.39835616438356,WA
1998,Aug,27.21243602881342,merra2,14.517857098502596,WA
1999,Aug,24.379548803340214,era5,14.128873972602738,WA
1999,Aug,26.257505025591122,merra2,14.270990506407186,WA
2000,Aug,23.994030147929816,era5,14.120363387978141,WA
2000,Aug,25.077667942285085,merra2,14.273807256200836,WA
