Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
CT,Mar,-0.34832102542610793,1.3317126577661056,3.089650953924314,1.6837153125809192,2.090791980215826,2.5237010395364012
CT,May,-0.30263667566064856,0.6673030600434755,1.7986635989225286,13.720128978141771,14.00768442714802,14.33026983120412
CT,Nov,-0.37917902072820014,0.9353332402219146,2.4507346180044873,5.186426343925109,5.55571614633031,5.9117214097847395
CT,Oct,1.3811370628549577,2.493393977177834,3.6992209603837813,11.108537864497249,11.392438384951971,11.685283172381546
CT,Sep,1.8321003724347298,2.5713031900295933,3.303611814314438,17.564413257248926,17.765571657517256,17.975138196996543
DE,Apr,0.4168030878889289,1.6974896114557012,3.091468293749509,11.845062903886962,12.144353712119234,12.446914200577254
DE,Aug,1.2494982537874844,2.0429783839245834,2.835788488633198,24.395442699040192,24.63160428789594,24.8443198043186
DE,Dec,0.10610124562931374,2.038157337942766,4.4172598638322205,3.329732627742168,3.947651800198929,4.48047712745509
DE,Feb,-0.4723954209445025,1.7391427255874885,3.5251158124438495,2.0025425008482416,2.5162165649034987,3.0328752275131707
DE,Jan,0.24134644688691786,2.3982920684473035,4.428017689754654,0.7125498071236008,1.2012518425355867,1.76710035366821
DE,Jul,0.7347877308267403,1.5290044281985262,2.3001705374607107,25.36297894163349,25.602854323494782,25.84233035643965
DE,Jun,0.649653955922257,1.4832313875694367,2.2810520578992044,22.484234806122924,22.704506269736424,22.915671333844973
DE,Mar,0.3696851905145343,2.0922178527004016,3.7227797655573323,6.0426971703554875,6.467608117281467,6.896998081335126
DE,May,0.08811619720404272,1.234009463861856,2.7295561473651877,17.176272551363983,17.547694457920677,17.932859514980404
DE,Nov,-0.9463904397079003,0.40801074025019124,1.9796989967641327,8.457475758755214,8.869238031512946,9.27796708895195
DE,Oct,1.0078942213357733,2.3689385567868353,3.9127872566776833,14.365673828811692,14.725357594759794,15.03678418616835
DE,Sep,1.3388804901912534,2.2200463081470234,2.996709025543457,20.82382239005048,21.04597931252633,21.272619321954238
FL,Apr,1.4012062781137251,2.3287247205814623,3.311564223060956,21.05955554823948,21.316950961351303,21.597756077814605
FL,Aug,0.8122195431752208,1.1503554760055357,1.519120062467566,27.199366487321097,27.317061915612253,27.435638934670713
FL,Dec,0.41971097944220465,2.210305999658402,4.267445130842472,15.570098576449666,16.048778397273452,16.517587182134566
FL,Feb,-0.10243985657242909,1.4800078631112747,3.2634270037402757,15.720586745529367,16.153499420148762,16.611077965780392
FL,Jan,-0.6233758174382091,0.8575727453028994,2.609267202180181,14.005711244486948,14.537736952900893,14.972569221531447
FL,Jul,0.3689581360127423,0.900039768142002,1.347486917127506,27.294623410681094,27.427136684391908,27.547983762741328
FL,Jun,0.38562298592415184,0.9323969700644044,1.4583158725208383,26.663524799483035,26.819162254675156,27.002267960812635
FL,Mar,0.3278430176169753,1.8136672360471424,3.2439420894847397,18.087355735444554,18.493537231846318,18.861569018658614
FL,May,0.6449504109796302,1.2682383924225407,1.8984317426144484,24.557024258326543,24.738398144672587,24.931960168411585
FL,Nov,-1.2085825037891615,0.379327390233989,1.8618201393485792,18.613935286984862,18.970798079663187,19.316013317818133
FL,Oct,0.5863850244530665,1.6863949505099676,2.7143001224397416,22.662410062875903,22.903811302073414,23.14403644320521
FL,Sep,0.7699749826002604,1.2113077999940673,1.6215953251926611,25.983098342222974,26.10225356343834,26.22456174416597
GA,Apr,0.6394095559212005,1.7525954624649125,2.925852055902372,17.125789271499105,17.446003762558416,17.78363727509774
GA,Aug,0.49218537379679583,1.2505136620636423,1.9605400235604409,26.25281988739649,26.470218365136617,26.72661987471001
GA,Dec,0.5538825348507804,2.785902005885891,5.074876953520281,8.624206488140166,9.135934413700534,9.699832910405656
GA,Feb,-0.44592107267214776,1.7074520598532152,3.577773353311262,9.277356708398939,9.733758493765524,10.218315852648995
GA,Jan,0.37113955803640825,2.258621994919379,3.941472871113758,7.042392535744029,7.589164765043503,8.102124983684517
GA,Jul,-0.24303543944402528,0.8416977764692681,1.6479701797830222,26.772506420051535,27.048908090432285,27.25235802782522
GA,Jun,0.15504282436006675,0.9978794940353637,1.904494289804437,25.433402417227697,25.653969219093412,25.896842208330256
GA,Mar,0.4432869334360417,2.0093481266771187,3.5074775124503783,12.99829580278569,13.474967994078224,13.907224848882308
GA,May,0.41013191459721,1.445961974926,2.4926577311744875,21.828571439637255,22.10328329613582,22.334419830958606
GA,Nov,-2.041410891574922,0.17985702452094948,2.0533959169800915,12.524750715141959,12.960665927163731,13.415814515909018
GA,Oct,0.49097336130663216,2.131271642238552,3.6641601777151753,18.02267020169343,18.353591139098683,18.71733765893895
GA,Sep,0.9181956000099126,1.9375746881113631,3.0098332212445187,23.511897850463505,23.74975398244851,24.00967619458399
HI,Apr,0.7143123644057411,1.1553516268621924,1.6092784393568083,20.380044544532005,20.49010789892551,20.605552783807617
HI,Aug,0.2897604506910914,0.7623427445765367,1.2406420645303327,22.90668442005622,23.051760737230616,23.19974299506579
HI,Dec,0.351248113189122,0.8549151669807,1.2940136574815981,20.42488443035604,20.530091880521255,20.629960624318105
HI,Feb,0.04087737110247117,0.5060825256987553,0.9109623546824775,19.620312200471247,19.763908780525576,19.907839946997424
HI,Jan,0.510334920874493,0.8610976295507549,1.185050134797281,19.866561451606426,19.967292970661852,20.065987945247404
HI,Jul,0.49550529023581413,0.9252443291126384,1.2616436317173254,22.534231082360378,22.638885391996567,22.7329831612925
HI,Jun,0.32555479887921457,0.7209973717634044,1.0438290343759573,21.96493974801528,22.0712020499142,22.16829415519991
HI,Mar,0.003981021331287159,0.585617381368149,1.133997912081594,19.855068319034004,20.01478351144074,20.17638777384324
HI,May,0.5409378734597712,0.994647601509745,1.3749259343267304,21.1718532014299,21.29163333158968,21.404760337461948
HI,Nov,0.28382028400653514,0.6612642402762627,1.0811484343329039,21.611686506239316,21.724185050824527,21.82572014646593
HI,Oct,0.29660062779236773,0.7720859603286994,1.1835158745879313,22.40319581552952,22.551032996890527,22.691017413083532
HI,Sep,0.23027820214487282,0.7527986541956351,1.2361203216541774,22.86405865886799,22.99342154505915,23.137428900800508
IA,Apr,-1.3141059307568101,0.6760083072574341,2.5419704843983006,8.795098868818865,9.24533390835422,9.756343230127003
IA,Aug,-0.23353295381875497,1.1431012797819993,2.3846237624227116,21.994666335631067,22.345566638591293,22.705421770878978
IA,Dec,1.4321745831722774,4.018541207983853,7.118710071741988,-5.151014872017518,-4.369385996067878,-3.697595102669576
IA,Feb,-4.291595727562639,-0.9374202417871345,2.1672011717726636,-5.336222022072547,-4.530977076061214,-3.696658229402568
IA,Jan,-0.24915340749011394,2.2063097208324294,5.1099550689171656,-7.574092407162066,-6.860899292190543,-6.13180542616395
IA,Jul,-0.06451797360495072,1.1181255914178694,2.244744415001077,23.25238312423858,23.607252206788672,24.000992988494826
IA,Jun,1.3981573040469693,2.4853006534621187,3.686421613803886,21.08817401137102,21.392845512361273,21.66701796153687
IA,Mar,-0.6868953051098196,1.581617090633726,3.471724382551268,1.8387405233813103,2.4148383789317593,3.079733920714581
IA,May,-1.1043826946208295,0.09968187059832531,1.6730452266292177,15.400512406963905,15.815995582374724,16.25711168739905
IA,Nov,0.9031614325856282,2.9929846431640073,5.073712116945069,1.9657037800941743,2.512273593517439,3.160266295039703
IA,Oct,-0.9619313703929455,0.6445969819394954,2.1775749423609394,9.955769322621947,10.351284357149305,10.768843983166512
IA,Sep,2.0100005330544306,3.21647668934493,4.488808690063105,17.489399596176117,17.8057157601428,18.120035559404183
ID,Apr,-1.2192349303519714,0.42649052982185576,1.922406260594416,4.4807666683847325,4.912281321766027,5.314564194047925
ID,Aug,1.0767700500253363,2.169288776728453,3.5991501227438594,19.349724279170236,19.649642552975507,19.96820978642447
ID,Dec,-0.4257262042322432,1.4291658884703655,2.9192456417443413,-6.129996588998118,-5.641028549754252,-5.194701474628119
ID,Feb,-1.3311830235399722,1.1224185565278075,3.045834127094772,-4.18976675033365,-3.65504879148424,-3.170897189006081
ID,Jan,0.19900599352885626,2.138015039738179,3.976203585087063,-5.936102108910357,-5.481709590102717,-4.971441189379406
ID,Jul,1.8992566549440137,3.707671726173861,5.963752762940351,19.827486759549796,20.254428729920527,20.71019864206757
ID,Jun,-0.13141262759450095,1.4913993277900297,3.2856102660864748,14.504421883418228,14.932645403369254,15.39337719359908
ID,Mar,-0.48248884534525044,1.1492854832040074,2.693131572124759,0.5411415599502005,0.8954323875313264,1.3018284824003572
ID,May,-1.0049471765709612,0.29695390605126704,1.6295819979402169,9.450235031838771,9.869790620061352,10.23085895820362
ID,Nov,0.572580524500031,2.7014245812677125,4.6501733541742665,-1.0455472085868438,-0.575692773083928,-0.08925595629623234
ID,Oct,-1.210909241752645,0.7522199601235124,2.774453960572036,6.408870975877105,6.862932519570981,7.295272062447262
ID,Sep,1.8921539930035898,3.411137358798727,4.893560852963877,13.857370997352685,14.189282124537414,14.592369278066112
IL,Apr,-0.5690092862492933,1.184571122508161,2.7767439278414106,11.00911187436593,11.460743520186103,11.858261416981742
IL,Aug,-0.31670116170640955,0.9939297202828521,2.254662844402835,23.361827208950377,23.693273103163385,24.067970182874422
IL,Dec,0.5418134062270987,3.3210364606791143,6.692689586532236,-1.3457419757843745,-0.6569851308638429,0.0747080106705512
IL,Feb,-2.3683356356354617,0.40578707484142484,3.0735577312540823,-1.618621348619535,-1.0292896271147431,-0.2647339165355473
IL,Jan,0.0383811297733643,2.788299804242329,5.0223171708677405,-3.747837417301975,-3.122613668868941,-2.518239045838407
IL,Jul,-0.5422778315606462,0.5539949126022691,1.5952754461768355,24.281794067955616,24.623175540252504,25.01422447188242
IL,Jun,1.089485310767482,2.0807570488120213,3.1860034314398353,22.207069786573573,22.452153521624602,22.72186869912345
IL,Mar,-0.2568059850846342,1.9432457969546346,3.8944352298452323,4.608111237394896,5.159162990871023,5.790866942183581
IL,May,-0.37219696334924807,0.9791831093441075,2.5196025848199244,17.000291021100637,17.40385218793451,17.858459686502023
IL,Nov,-0.8263871277545727,1.2430133580646578,2.9841055710197284,5.052892196379823,5.542882441774497,6.01425571407136
IL,Oct,-0.25953509421661625,1.1134578204008523,2.6779130064593066,12.209933590544827,12.560572578866132,12.941616754473952
IL,Sep,1.5081499464557555,2.7088220142826938,3.911790292142127,19.20750922544363,19.514994931645987,19.773259887160435
IN,Apr,-0.23862332114768656,1.3653237085185643,3.0622236517923294,10.633163631310007,11.056524171810727,11.410268902538299
IN,Aug,0.2072852150902699,1.3895126208992303,2.554156535053864,22.85404764380856,23.16884412900187,23.524083333979114
IN,Dec,0.13144236228719702,2.9214288694286887,6.156494021032828,-0.7976985449486929,-0.07109087165799925,0.6798053755911887
IN,Feb,-2.223017614572898,0.8048438152458808,3.334882757245191,-1.3516063944259744,-0.7210953595801991,-0.08760448324928997
IN,Jan,0.6777451572231875,2.7594406143782866,5.07421762314414,-3.2342893355460385,-2.6141185732302823,-2.039855963471097
IN,Jul,-0.1725508615964468,0.8206553416862481,1.70561962989377,23.59072840595426,23.960863750992317,24.27949908094206
IN,Jun,1.0564731004744314,2.0041270931016464,2.965728431204051,21.586728281994876,21.83283531971696,22.099948117054335
IN,Mar,0.15289101774936517,2.087299961899478,4.094428281503342,4.303678559574521,4.838274374771698,5.353042201014745
IN,May,-0.1561413797102093,1.376861298369517,3.0596597519826267,16.53426790435737,16.957449105233305,17.429615996437263
IN,Nov,-1.3967886091967108,0.5785055397522056,2.5662927280082863,5.286428381731964,5.757329996780037,6.2562597783131615
