Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
ID,May,-1.654412039460242,-0.012811817861859557,1.4611004846936209,15.826524575129545,16.320543720817696,16.793398051402722
ID,Nov,0.8167180855807369,2.949032460848907,5.012006114324925,3.4584014525666875,3.937490843670446,4.435332711841714
ID,Oct,-1.976550155603747,0.5375156711561313,2.629942318449961,12.753551669779428,13.224417679816323,13.781422142475611
ID,Sep,1.3505795123101108,3.4072100458045513,5.410546202595527,21.245742468721232,21.774732339463398,22.291902351090364
IL,Apr,-0.6533390657802817,1.0488239397688628,3.03851655180033,16.844953390772766,17.353718379000636,17.776857550348506
IL,Aug,-1.0530569653423854,0.41808432849285015,1.7959019257160687,28.362139979430232,28.773348008306975,29.230841345249594
IL,Dec,0.9527148104506539,3.7024520387293984,6.942933432121139,2.8849796041105176,3.5517826884323815,4.234733174972213
IL,Feb,-2.740919198258983,0.4297844423403122,3.5590788494085817,3.0606429395916805,3.794847632926106,4.539704565231674
IL,Jan,0.2039231788790255,2.493310301827007,4.814003470071104,0.5643209361047997,1.1678918873321151,1.8042122810759156
IL,Jul,-1.0749501163651192,0.23216253192897063,1.4587617532092476,29.033300149009,29.40632514179234,29.82921090378461
IL,Jun,0.6942373575625816,1.8758052094483324,2.981078349159935,27.28469198983849,27.559817963210005,27.855871332076607
IL,Mar,-0.3873816531375469,1.7202718942715447,4.1403375310987744,10.112174291661367,10.742671104854164,11.308458369750058
IL,May,-0.7804266724660842,0.5491354323873749,2.319729624909826,22.40318444418417,22.827994971035032,23.250748510013953
IL,Nov,-0.22883862581798023,2.1163705016831136,4.161908760908417,10.022960159222485,10.636509362281064,11.155731216806883
IL,Oct,-0.38552995611201174,0.8252878218876791,2.1723780485225936,18.04274187950897,18.50047644673264,18.87573641324037
IL,Sep,1.3901962005861472,2.6770273723651243,3.87488681351944,24.96029560821251,25.333021173336427,25.639151874213656
IN,Apr,-0.3928467316453495,1.3390816964008851,3.3620303721831166,16.394421938888993,16.791863191935718,17.205516191496216
IN,Aug,-0.46374666534520875,0.719903788544451,1.9133434947093126,27.89871154198854,28.294261520242348,28.70349493345127
IN,Dec,0.24849155414245427,3.203472262913598,6.274146819052123,3.2677269209157283,3.9829951614248884,4.631774654295816
IN,Feb,-2.061266490542655,0.7924829491833096,3.631253984236747,3.120619876982856,3.8568793086851385,4.561039186806741
IN,Jan,0.4840791676133336,2.8037960473909127,4.688127757078074,0.914563549644909,1.4683711497319671,2.1547881773180815
IN,Jul,-0.7845487678986955,0.48466813511051166,1.4984868021237912,28.366839477245197,28.726396942035308,29.101397256006486
IN,Jun,0.6150713620571931,1.7387052650785104,2.8266210775560214,26.617022652379845,26.882657520357643,27.16357941936857
IN,Mar,-0.257040996181307,2.0346314272826413,4.647430035892061,9.574876027672568,10.217522403731694,10.885354806158414
IN,May,-0.4241578945072607,0.9436901242392545,2.8919688904838208,21.88390770623214,22.31614133367529,22.77000855629245
IN,Nov,-0.8016020330568026,1.461816137260129,3.522639102244341,10.16935562844368,10.708156244030686,11.279655477321944
IN,Oct,-0.03700333875646781,1.2063741367349645,2.618540649543148,17.864007214261875,18.25143158534106,18.6026478562192
IN,Sep,1.3386796927440887,2.567916290182993,3.72455607974424,24.72820756705068,25.11732437904997,25.438103219932344
KS,Apr,-0.9889099572512225,0.876156070863051,2.783565216602454,19.100535112831114,19.616965634528704,20.141549907032154
KS,Aug,-1.3648123872096072,0.23964250703320855,1.8815425144180082,31.13119402946798,31.59712904325263,32.089897479162026
KS,Dec,0.8780436232088851,2.8432304168867786,5.1776774538580845,5.202692106692982,5.848385702413916,6.432964824391212
KS,Feb,-3.447063792466158,-0.0065371990572187875,2.953970395806318,6.8783666212859975,7.636404811741208,8.308619559343542
KS,Jan,-0.06833640174783358,2.09326196139739,4.266112263620032,4.51021726288751,5.050974774361196,5.641032506633742
KS,Jul,-0.5289539752589167,0.6858541260615681,2.0574776642039487,32.17033401457779,32.579388767979864,33.00524146558424
KS,Jun,1.9399633369573366,3.440359721971492,4.859070394230112,29.357599947784397,29.85826266591278,30.254393882408884
KS,Mar,-0.3812519500668639,2.0815826887273787,4.384706600021971,13.478798486166928,14.072047232571936,14.587008542595463
KS,May,-1.3590911567430892,0.18043630394261445,1.8210541229691528,24.092239630379744,24.491929363374908,24.92768277553343
KS,Nov,1.6981336062748842,3.859262222330364,5.690177723220601,11.758291407187944,12.320579416198939,12.844057174502414
KS,Oct,-0.6138108741493022,1.1504859058996422,2.786004568510919,19.754092135211945,20.193778920613997,20.559243987604074
KS,Sep,1.277646087336594,2.7432546883596167,4.304623639190566,27.04713450164307,27.494872605596566,27.904893095695872
KY,Apr,-0.11727392522632571,1.6229460858291886,3.2860074917318047,18.647369373495355,19.047720431517668,19.44380888224641
KY,Aug,-0.9454953924486033,0.43781254046339885,1.765912040254936,29.460608096962687,29.904117531532343,30.36053984166047
KY,Dec,-0.09414363833273146,2.7530173448480486,5.68129655517971,6.872872077916143,7.534314952531146,8.191324840944802
KY,Feb,-1.546997016908709,1.0792358635811876,3.6068221799496207,7.013426819511887,7.694614285367683,8.284867733322098
KY,Jan,0.2126186078897105,2.662081755677059,4.817246074212874,4.653184404807596,5.2560475568701035,5.92783162260545
KY,Jul,-0.9790003098103713,0.23411422999736686,1.0755850142551002,29.72064648804559,30.07207299639728,30.343742079401576
KY,Jun,0.12139164384946931,1.2455523399117716,2.375276398343697,27.935572654422053,28.209821666733934,28.468116829865895
KY,Mar,-0.0818095117636277,2.0473303901318864,4.063398540225067,12.757942957068634,13.309023845168308,13.861590459617004
KY,May,-0.5019724415182002,1.2256607528008836,2.840153047118732,23.33054837762242,23.72629276543525,24.168536239651445
KY,Nov,-1.24989133193247,0.8405970857272913,2.759809533696752,12.862741368896918,13.416141152833426,13.96488402516034
KY,Oct,-0.2666099018727922,1.3006579072664792,2.7608968638938847,19.923067074684706,20.31253784567279,20.713048699280723
KY,Sep,0.8529572362940142,2.2546391863746456,3.8817007794832623,26.29685226018971,26.68135256787535,27.13919165903117
LA,Apr,0.01629891127831975,0.963193228811352,1.988926139601585,24.053785052465553,24.376985345795212,24.687640957392702
LA,Aug,-0.7848368189287672,0.4784592665642326,1.5633110055789765,32.429871576844214,32.79244293804358,33.14433596265782
LA,Dec,0.6891421401479967,2.729742085648061,4.620571602403094,15.221966479853819,15.701897865334907,16.178231873053665
LA,Feb,-0.6737189192713298,1.3446927147195515,3.43841194507558,15.960177914387984,16.41501467717463,16.838436406226382
LA,Jan,-0.1457227702510217,1.7086035968098048,3.3368641101171646,13.819310295699415,14.373144509119255,14.821431336644432
LA,Jul,-0.20917581586379955,0.6348109228336722,1.4666647255676573,32.06818801061696,32.31798733241792,32.58463334150738
LA,Jun,0.25595370717746324,1.3452935139274023,2.4319918134626013,31.04609920837238,31.331277216978805,31.600999886414055
LA,Mar,0.252886333181688,1.618576448200407,3.0358071397746014,20.11518224242287,20.508971553880478,20.889660641441097
LA,May,-0.11012786049898819,0.8151934505688698,2.19992140078914,27.994369541668874,28.291646262215544,28.625550412708797
LA,Nov,-0.19758995067615173,1.3779781192744427,2.919506947698613,19.64617395817591,20.093326198678355,20.482432888699552
LA,Oct,1.2521884567571662,2.0334964820719375,2.9240388495056275,25.39012747846697,25.691757729221777,25.957677472223068
LA,Sep,0.6216417028245979,1.7661850365700826,2.844378793720341,30.10742805013961,30.382170293952868,30.694685990818883
MA,Apr,-0.4397130346673566,0.9717250220526322,2.5447595824765172,12.057502955682052,12.378231587843283,12.675460763257998
MA,Aug,1.5666151397853476,2.6196448538764816,3.5522732209868986,25.646978643323735,25.91666325824285,26.179041017065032
MA,Dec,-0.10918635307914186,2.139422521622387,4.5058235887425795,2.7550483658242695,3.317878299218199,3.8273016086626854
MA,Feb,-0.9905338937803203,1.4600740053364412,3.494064846705445,1.1314618902655835,1.696640294600214,2.2578936248713632
MA,Jan,0.5316942541075727,2.4141893688308063,4.1587175524916615,-0.2780862208809488,0.29673846500250356,0.8784138536711545
MA,Jul,0.583691872101287,1.9436506291339946,3.2439474615040815,26.24123423312604,26.57886016883203,26.877970611741702
MA,Jun,0.15666635196395656,1.243984419473156,2.3045675845257465,23.049691990740456,23.31004569178049,23.57032149412147
MA,Mar,-0.5971098377424071,1.5496410644753906,3.533861311080559,5.490080899604037,5.92315650454286,6.396668516484024
MA,May,-0.5189732298075408,0.8014722187133803,2.244491241678166,18.095926597465343,18.443349206842882,18.831528156546582
MA,Nov,-0.4677856825721699,1.3528206599977626,2.9512951268077843,8.827626338128706,9.244076048931511,9.695110542578801
MA,Oct,0.5520548539349662,1.703980779194727,3.0642818131333294,15.29460682411054,15.606502299919379,15.958721934912813
MA,Sep,1.9526906425068686,2.6383661850612494,3.4891408069710077,21.729526443251565,22.005857389530913,22.294397219307246
MD,Apr,0.44148937360443996,1.9391791615172111,3.591605779054042,16.263141264011644,16.606727267284267,16.91745806987213
MD,Aug,0.6175378129990968,1.672640988830009,2.573955783441699,27.950667362177057,28.279010536364197,28.593234941950612
MD,Dec,-0.3861025140052823,1.8933314880130574,4.648353193416563,6.158218443237103,6.770044288963679,7.345159921790227
MD,Feb,-0.5952916347993849,1.6856530421995894,3.878670289966147,5.258337991186047,5.829199382494157,6.4097586946397636
MD,Jan,0.5741585264501614,2.3143081154539398,4.273152523184346,3.6126490992030824,4.081850852143258,4.614052245835581
MD,Jul,0.15088963633900113,1.3683403449091323,2.477341326857824,28.76257155319327,29.108720254640346,29.44328854473273
MD,Jun,0.3452974617208826,1.2675884697781212,2.153482298993344,26.260016096097495,26.483966120485192,26.710743740698387
MD,Mar,0.2862410875213662,2.3831380018119233,4.335978830136671,9.965523563226396,10.492158082451326,11.001454128179464
MD,May,-0.255743779910255,1.071603210171539,2.8183427260201603,21.324706311965972,21.7160712653057,22.119336055908548
MD,Nov,-0.8978425043047311,1.0055187835027866,2.8093952911117377,12.028565656211839,12.476247535572018,12.970617889421659
MD,Oct,0.2643020218711458,1.5634365411402227,3.0154976909320377,18.437672633708633,18.7537482862226,19.10687698478057
MD,Sep,0.7333193569711798,1.9880963818489286,2.983275283706711,24.547407571444598,24.8597528041049,25.158434068215932
ME,Apr,-0.988768456697343,0.2687363536279396,1.6179684086738648,8.447895020316455,8.746074197032371,9.085288088997338
ME,Aug,1.1180877789939583,2.0151580413907677,3.0329284028937944,23.024946712804937,23.248237732588386,23.49837106542755
ME,Dec,0.0031126888422615814,2.4352739345435355,4.99054941763629,-2.4872072000785885,-1.8571050720543867,-1.2780401967141521
ME,Feb,-1.16240818789333,1.4554574240973597,3.384438907071854,-4.111275280288591,-3.5259623485528913,-3.048117838843541
ME,Jan,1.365568677289816,3.2091941316989177,5.050900803059231,-5.759838614134214,-5.220666789078138,-4.682903856434609
ME,Jul,0.8491607566140814,1.7899134215721944,2.7159446697290504,23.554523846613282,23.798125364278356,24.040885948270713
ME,Jun,-0.2991680713177365,0.8318483747731116,1.9583363870650992,20.591673712213726,20.870834433741692,21.15586211274627
ME,Mar,-0.5479888751908722,0.9096882402249604,2.7051491459414896,0.8732770550652773,1.3062638067863266,1.7542053445187822
ME,May,-0.7987311350169765,0.5985195434005706,1.9664529081894666,15.70579450054341,16.09443448230694,16.457376882519114
ME,Nov,-0.01820443383129799,1.776664620182721,3.2419182020263584,4.411237779067621,4.814272418471553,5.2135468338582
ME,Oct,0.5794198419237869,2.0620532573789436,3.6365888338483847,11.661955927359818,12.04618683476387,12.403462311687074
ME,Sep,1.8136749869644877,2.9445268867041263,4.1406311400642215,18.649886926300436,18.904311873374944,19.207832561220673
MI,Apr,-2.1074844724601824,-0.2922123987621267,1.7347647197799148,10.517836289021147,10.98985636417242,11.43956190478514
MI,Aug,0.5391579410102721,1.671694224489697,2.7608987950961095,24.2927104084261,24.608384267785077,24.869644565071177
MI,Dec,0.18514921554130345,2.322787883620057,4.8545745594147895,-1.0459256697045742,-0.44498202765784023,0.1374409810111695
MI,Feb,-2.2981075176994192,0.40156647236015486,2.87261323724216,-2.746655793716344,-2.0633855998905872,-1.3923408981352683
MI,Jan,0.2318772201606453,2.3174785665388153,4.207665638294839,-3.9455996890584415,-3.3409153625363506,-2.7441217356991685
MI,Jul,0.3935389803676796,1.4939158727460018,2.505783669976169,24.913763767755018,25.287080340119665,25.629807576801483
MI,Jun,0.30208705659372265,1.7065041331608457,2.9496967140200585,22.18262827906112,22.50901204295922,22.86255682958608
MI,Mar,-0.6269251720061854,1.5340476097999454,3.7403691228128775,3.2686134575793804,3.7958597446663465,4.438107645708807
MI,May,-1.3411666172132797,0.24549599788004084,1.9110427620333492,17.14806327061011,17.609288055562708,18.059192243810525
MI,Nov,0.12177078323806423,2.3085916181235104,4.628249904039999,5.469915648960614,6.038306403767997,6.57330037631702
MI,Oct,-0.1761893547922578,1.4357303715479302,3.140380636533018,13.026477872433965,13.447817770473529,13.848112907910199
MI,Sep,1.94315001772795,3.011096991225889,4.2457017313037095,20.37390167941559,20.665451338037307,20.99554626279743
MN,Apr,-3.1191951316988438,-1.2241234457622738,0.9652705448975095,11.091263244199135,11.732091086079262,12.368574657591875
MN,Aug,-0.5038563825364921,0.9383094593930907,2.460765474988609,25.11283527645833,25.463922088530524,25.874802024683703
MN,Dec,0.8431505531154594,3.568767199630744,6.206322571609913,-6.119579467856873,-5.320546782160969,-4.520150259102003
MN,Feb,-4.669535530886216,-1.1660901143686964,2.1115454540308582,-5.815025678710477,-4.963212339123689,-4.0853696698614295
MN,Jan,-0.19012312494049813,2.373276714489727,5.578921367275687,-8.50416236938617,-7.711263352113434,-7.026914085923132
MN,Jul,0.35928083182123677,1.7618119009805389,3.167587254559696,25.990172662934796,26.40946573714379,26.782630537842827
MN,Jun,0.8560516187917748,2.2887368357881193,3.6588141257017557,23.43431946076854,23.83401429085587,24.205652053882705
MN,Mar,-0.9465896366308856,1.7547613034540146,4.321245412218035,2.1113353022794867,2.8506519437077857,3.61660029982567
MN,May,-2.439038803851003,-0.8455422465296731,0.8686932500148316,18.489462984186233,18.950070317616074,19.43738880518967
MN,Nov,0.997047944803403,3.75608966146488,6.637859245471861,2.016842223325005,2.7027645587298568,3.4262902023789747
MN,Oct,-1.8598906090740295,0.14552916167662744,2.34006384887425,11.618443944525339,12.141976149668722,12.5957783440793
MN,Sep,2.020695104371172,3.3051682178318584,4.88611555722941,20.05394355953842,20.463990667047334,20.85455770691265
MO,Apr,-0.7600533766089279,0.9717884866010369,2.7970173023709664,18.427520902758022,18.903310149231963,19.344663456925122
