Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
MI,Mar,-0.8614087706557181,0.33726113994240275,1.5621855534727895,1.1853408530583798,0.18753010883303878
MI,May,12.133131370865755,0.24870290407784976,0.525998401413685,0.871543563313698,0.5461594342525915
MI,Nov,2.455853423119072,0.2839880010357802,1.8028343378867209,1.1423630228825605,0.114528312218529
MI,Oct,8.936148935405232,0.220149858503519,1.8316023786446967,0.9632133547747592,0.05722946330162615
MI,Sep,15.673804436232267,0.15025797606568886,2.8155690472871275,0.6001511687511344,2.7129800863612274e-06
MN,Apr,5.699281955440807,0.3051104430697287,-0.5245054217215979,1.1727112023622515,0.6546882004739631
MN,Aug,20.056158623200062,0.19254323749284583,1.3092573887248264,0.7652542991154155,0.08710348127496514
MN,Dec,-9.21351548833307,0.49271327788190233,4.021200783249027,1.7756308701298555,0.02353353194407304
MN,Feb,-9.732857609021375,0.5613171223696926,-1.5208530231660489,2.174943678496542,0.4843890122165848
MN,Jan,-12.245504679381517,0.46775246240250573,3.1561191838356843,1.8083919012163403,0.08093912732026554
