Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
ND,May,19.593766561932657,0.30678781537675337,-1.5560937097685033,1.1186830659999452,0.022317917586706537
ND,Nov,2.647026564092562,0.49218992651337723,3.9901174916531335,1.8888757264297014,0.1134181802579477
ND,Oct,12.445113374185079,0.3370239988805289,-0.5224461883087622,1.3143192798058903,0.24671985338510183
ND,Sep,21.567460253567443,0.2782455380138357,3.5879939559903686,1.1826947785829969,0.028653729455353272
NE,Apr,16.494531016784073,0.3222654058428984,0.2620888594482617,1.0928556595849026,0.4995399880423923
NE,Aug,29.569404942537243,0.2724603283573916,0.8344046749620054,1.0682064007864291,0.8768040971841717
NE,Dec,2.354223700508899,0.4202080640734053,2.3667855657844887,1.339441205250455,0.3075318002689955
NE,Feb,4.183379000859089,0.45466535898649885,-1.0326708843240242,2.034192692201619,0.31767268662426784
NE,Jan,2.088636231494744,0.35754377690765987,1.8780080251885372,1.3085898731987906,0.5022476845704578
NE,Jul,30.69994909377618,0.22218435414706933,1.3265158013919758,0.955916158463723,0.7326717463208312
NE,Jun,27.727323109731238,0.2859968822090702,2.9885158749224225,0.9703230347135321,0.04042947734998514
NE,Mar,10.748707565617133,0.38432664963195307,1.9094259590965454,1.4641022795631282,0.534501460421108
NE,May,21.900078495310257,0.27498139348359535,-1.0679392219985968,0.9313222016483304,0.026389340116536708
NE,Nov,8.838381408939112,0.37818065136834406,4.973031181320697,1.6382299488511574,0.015300060526719728
NE,Oct,17.102264942596218,0.29205314298033014,0.5022199144631977,1.1882746146177383,0.6752819289244016
NE,Sep,25.34334323736718,0.2556112475144713,3.532118242429464,0.8708555866594262,0.003641890858681718
NH,Apr,10.286535580012831,0.22698661291002456,0.6229714881720194,0.9472996977800092,0.6906276707257275
NH,Aug,24.02163830673656,0.14836141714172763,2.412703238135328,0.5821117390385068,0.015230164684315373
NH,Dec,-0.5793918288965619,0.3717547536913705,2.2531399243350223,1.4603123257555584,0.3908198863749961
NH,Feb,-2.1441712733950964,0.35929095267702815,1.380128215115545,1.496593262703757,0.7994988998471699
NH,Jan,-3.7584003862858104,0.3534989793573759,2.8856432878713827,1.2404341522695292,0.1284738251894595
NH,Jul,24.64790651064912,0.16827862437427069,2.05593837285078,0.6768217941937776,0.11872623565465101
NH,Jun,21.953412285007907,0.17794278102340194,1.2044244865345137,0.7147486349913131,0.774871288169994
NH,Mar,2.8050285227594545,0.3132905112052267,1.468351544974827,1.2883868268577998,0.7162181185137133
NH,May,17.27375160880219,0.2386411189355288,0.7106893318162434,0.9015167385246264,0.748274449864867
NH,Nov,5.885959009827929,0.28129275084843247,1.5450007214876693,1.1083340032692948,0.6229104557054659
NH,Oct,12.977633114496246,0.22329224217261154,1.8465825208414608,0.9439405300042681,0.3697936170127929
NH,Sep,19.90584737982602,0.17205578695690363,3.1436300385476206,0.6192641228819735,0.0005370217836542235
NJ,Apr,15.49881694652905,0.17698468070765033,1.5120855556154689,0.8475744749403792,0.545725537659802
NJ,Aug,28.006995658189624,0.16645587301254863,2.0265436003911512,0.6283630332875759,0.1023262337915889
NJ,Dec,6.081676344945043,0.3773019297117972,2.0670972955776663,1.5198439915654447,0.4826107180137085
NJ,Feb,4.815953364800083,0.3649993764458178,1.4797591854327947,1.3294559581291525,0.7181975230145783
NJ,Jan,3.2250298399768016,0.34490033016832755,2.485517054212611,1.1578911585351084,0.19950941466125016
